"TRAN_NUMBER","STOCK_CODE","TYPE","DATE","REFERENCE","REFERENCE_NUMERIC","DETAILS","QUANTITY","COST_PRICE","SALES_PRICE","QTY_USED","ISP_REFERENCE","ARTEFACT_TYPE","GDN_NUMBER","GRN_NUMBER","RECORD_CREATE_DATE","RECORD_MODIFY_DATE","RECORD_DELETED","CUMULATIVE_QUANTITY"
184564,"CAP02930293251T","MO","2022-12-21","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-13.332,0.43600000000000005,0,0,0,1,0,0,"2022-12-21 10:29:40","2022-12-22 06:07:33",0,7097.362899999959
185190,"CAP02930293251T","MO","2022-12-22","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-60.9939,0.43600000000000005,0,0,0,1,0,0,"2022-12-22 06:07:33","2022-12-22 06:12:50",0,7036.368999999959
185196,"CAP02930293251T","MO","2022-12-22","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-62.9937,0.43600000000000005,0,0,0,1,0,0,"2022-12-22 06:12:50","2022-12-22 06:15:22",0,6973.375299999959
185203,"CAP02930293251T","MO","2022-12-22","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-25.9974,0.43600000000000005,0,0,0,1,0,0,"2022-12-22 06:15:22","2022-12-23 06:08:44",0,6947.377899999959
185350,"CAP02930293251T","MO","2022-12-23","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-59.994,0.43600000000000005,0,0,0,1,0,0,"2022-12-23 06:08:44","2022-12-23 06:12:33",0,6887.383899999959
185356,"CAP02930293251T","MO","2022-12-23","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-62.9937,0.43600000000000005,0,0,0,1,0,0,"2022-12-23 06:12:33","2023-01-04 10:07:08",0,6824.390199999959
185582,"CAP02930293251T","AI","2023-01-04","Stock Take",0,"Adjustment In (PSS)",455.3302999999996,0.5189999999999999,0,455.3302999999996,0,0,0,0,"2023-01-04 10:07:08","2023-05-16 08:36:45",0,7279.7204999999585
185640,"CAP02930293251T","MO","2023-01-04","BOM OUT (PSS)",0,"PA000WH011003000WIP",-50.9949,0.43600000000000005,0,0,0,1,0,0,"2023-01-04 15:07:33","2023-01-10 06:55:22",0,7228.725599999959
186054,"CAP02930293251T","MO","2023-01-10","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-46.662,0.43600000000000005,0,0,0,1,0,0,"2023-01-10 06:55:22","2023-01-12 12:08:50",0,7182.063599999959
186625,"CAP02930293251T","MO","2023-01-12","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-59.994,0.43600000000000005,0,0,0,1,0,0,"2023-01-12 12:08:50","2023-01-12 12:13:44",0,7122.069599999959
186628,"CAP02930293251T","AI","2023-01-12","Stock Take",0,"Adjustment In (PSS)",59.99340000000029,0.5189999999999999,0,59.99340000000029,0,0,0,0,"2023-01-12 12:13:44","2023-05-17 08:43:19",0,7182.062999999959
186629,"CAP02930293251T","MO","2023-01-12","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-59.994,0.43600000000000005,0,0,0,1,0,0,"2023-01-12 12:20:14","2023-01-12 14:32:11",0,7122.0689999999595
186669,"CAP02930293251T","MO","2023-01-12","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-43.9956,0.43600000000000005,0,0,0,1,0,0,"2023-01-12 14:32:11","2023-01-12 14:38:15",0,7078.073399999959
186676,"CAP02930293251T","MO","2023-01-12","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-61.9938,0.43600000000000005,0,0,0,1,0,0,"2023-01-12 14:38:15","2023-01-18 06:41:45",0,7016.079599999959
187345,"CAP02930293251T","MO","2023-01-18","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-63.9936,0.49060000000000004,0,0,0,1,0,0,"2023-01-18 06:41:45","2023-01-18 06:45:28",0,6952.085999999959
187353,"CAP02930293251T","MO","2023-01-18","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-40.9959,0.5189999999999999,0,0,0,1,0,0,"2023-01-18 06:45:28","2023-01-18 06:59:32",0,6911.090099999959
187364,"CAP02930293251T","MO","2023-01-18","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-90.9909,0.5189999999999999,0,0,0,1,0,0,"2023-01-18 06:59:32","2023-01-18 07:00:52",0,6820.09919999996
187371,"CAP02930293251T","MO","2023-01-18","BOM OUT (PSS)",0,"WS038CL012003000WIP",-49.995,0.5189999999999999,0,0,0,1,0,0,"2023-01-18 07:00:52","2023-01-19 05:59:46",0,6770.10419999996
187518,"CAP02930293251T","MO","2023-01-19","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-49.995,0.5189999999999999,0,0,0,1,0,0,"2023-01-19 05:59:46","2023-01-19 06:01:30",0,6720.10919999996
187524,"CAP02930293251T","MO","2023-01-19","BOM OUT (PSS)",0,"WS051WH012003000EB090WIP",-36.9963,0.5189999999999999,0,0,0,1,0,0,"2023-01-19 06:01:30","2023-01-26 11:49:05",0,6683.11289999996
188719,"CAP02930293251T","MO","2023-01-26","BOM OUT (PSS)",0,"WS051YL012003000WIP",-35.9964,0.5189999999999999,0,0,0,1,0,0,"2023-01-26 11:49:05","2023-01-27 05:34:45",0,6647.11649999996
188831,"CAP02930293251T","MO","2023-01-27","BOM OUT (PSS)",0,"WS051OR012003000EB110WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-01-27 05:34:45","2023-01-30 06:30:48",0,6587.12249999996
189071,"CAP02930293251T","MO","2023-01-30","BOM OUT (PSS)",0,"WS051OR012003000EB110WIP",-47.9952,0.5189999999999999,0,0,0,1,0,0,"2023-01-30 06:30:48","2023-01-30 06:32:30",0,6539.12729999996
189077,"CAP02930293251T","MO","2023-01-30","BOM OUT (PSS)",0,"WS051OR012003000EB110WIP",-11.9988,0.5189999999999999,0,0,0,1,0,0,"2023-01-30 06:32:30","2023-01-30 08:23:30",0,6527.12849999996
189091,"CAP02930293251T","MO","2023-01-30","BOM OUT (PSS)",0,"WS051YL012003000WIP",-5.9994,0.5189999999999999,0,0,0,1,0,0,"2023-01-30 08:23:30","2023-02-02 06:40:23",0,6521.12909999996
189692,"CAP02930293251T","MO","2023-02-02","BOM OUT (PSS)",0,"WS051WH012003000WIP",-49.995,0.5189999999999999,0,0,0,1,0,0,"2023-02-02 06:40:23","2023-02-02 06:45:35",0,6471.13409999996
189700,"CAP02930293251T","MO","2023-02-02","BOM OUT (PSS)",0,"WS051OR012003000EB110WIP",-23.9976,0.5189999999999999,0,0,0,1,0,0,"2023-02-02 06:45:35","2023-02-02 06:47:27",0,6447.1364999999605
189710,"CAP02930293251T","MO","2023-02-02","BOM OUT (PSS)",0,"WS051OR012003000EB110WIP",-48.9951,0.5189999999999999,0,0,0,1,0,0,"2023-02-02 06:47:27","2023-02-02 06:48:36",0,6398.14139999996
189712,"CAP02930293251T","MO","2023-02-02","BOM OUT (PSS)",0,"WS051OR012003000EB110WIP",-46.9953,0.5189999999999999,0,0,0,1,0,0,"2023-02-02 06:48:36","2023-02-02 07:09:23",0,6351.146099999961
189730,"CAP02930293251T","MO","2023-02-02","BOM OUT (PSS)",0,"WS051WH012003000EB090WIP",-54.9945,0.5189999999999999,0,0,0,1,0,0,"2023-02-02 07:09:23","2023-02-02 07:17:40",0,6296.151599999961
189736,"CAP02930293251T","MO","2023-02-02","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-51.9948,0.5189999999999999,0,0,0,1,0,0,"2023-02-02 07:17:40","2023-02-02 07:19:16",0,6244.156799999961
189742,"CAP02930293251T","MO","2023-02-02","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-39.6627,0.5189999999999999,0,0,0,1,0,0,"2023-02-02 07:19:16","2023-02-03 07:10:31",0,6204.494099999961
189950,"CAP02930293251T","MO","2023-02-03","BOM OUT (PSS)",0,"WS051WH012003000EB090WIP",-60.9939,0.5189999999999999,0,0,0,1,0,0,"2023-02-03 07:10:31","2023-02-06 06:13:28",0,6143.50019999996
190128,"CAP02930293251T","MO","2023-02-06","BOM OUT (PSS)",0,"VX050WH012003000WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-06 06:13:28","2023-02-06 06:14:48",0,6083.506199999961
190134,"CAP02930293251T","MO","2023-02-06","BOM OUT (PSS)",0,"VX050WH012003000WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-06 06:14:48","2023-02-06 06:16:15",0,6023.512199999961
190140,"CAP02930293251T","MO","2023-02-06","BOM OUT (PSS)",0,"VX050WH012003000WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-06 06:16:15","2023-02-06 14:24:08",0,5963.518199999961
190229,"CAP02930293251T","MO","2023-02-06","BOM OUT (PSS)",0,"VX050WH012003000WIP",-56.9943,0.5189999999999999,0,0,0,1,0,0,"2023-02-06 14:24:08","2023-02-06 14:26:07",0,5906.523899999961
190235,"CAP02930293251T","MO","2023-02-06","BOM OUT (PSS)",0,"VX050WH012003000WIP",-2.9997,0.5189999999999999,0,0,0,1,0,0,"2023-02-06 14:26:07","2023-02-08 11:18:20",0,5903.524199999961
190311,"CAP02930293251T","MO","2023-02-08","BOM OUT (PSS)",0,"VX050WH012003000WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-08 11:18:20","2023-02-09 05:37:56",0,5843.530199999961
190408,"CAP02930293251T","MO","2023-02-09","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-09 05:37:56","2023-02-09 05:41:05",0,5783.536199999961
190414,"CAP02930293251T","MO","2023-02-09","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-56.9943,0.5189999999999999,0,0,0,1,0,0,"2023-02-09 05:41:05","2023-02-09 06:02:57",0,5726.541899999961
190423,"CAP02930293251T","MO","2023-02-09","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-4.9995,0.5189999999999999,0,0,0,1,0,0,"2023-02-09 06:02:57","2023-02-09 06:04:52",0,5721.542399999961
190429,"CAP02930293251T","MO","2023-02-09","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-2.9997,0.5189999999999999,0,0,0,1,0,0,"2023-02-09 06:04:52","2023-02-09 06:06:57",0,5718.542699999961
190436,"CAP02930293251T","MO","2023-02-09","BOM OUT (PSS)",0,"VX050WH012003000WIP",-13.9986,0.5189999999999999,0,0,0,1,0,0,"2023-02-09 06:06:57","2023-02-10 07:18:57",0,5704.544099999961
190633,"CAP02930293251T","MO","2023-02-10","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-62.9937,0.5189999999999999,0,0,0,1,0,0,"2023-02-10 07:18:57","2023-02-10 07:22:38",0,5641.550399999961
190643,"CAP02930293251T","MO","2023-02-10","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-10 07:22:38","2023-02-13 11:24:40",0,5581.556399999961
190684,"CAP02930293251T","MO","2023-02-13","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-62.9937,0.5189999999999999,0,0,0,1,0,0,"2023-02-13 11:24:40","2023-02-13 11:27:29",0,5518.562699999961
190693,"CAP02930293251T","MO","2023-02-13","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-55.9944,0.5189999999999999,0,0,0,1,0,0,"2023-02-13 11:27:29","2023-02-14 11:31:21",0,5462.568299999962
190867,"CAP02930293251T","MO","2023-02-14","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-60.9939,0.5189999999999999,0,0,0,1,0,0,"2023-02-14 11:31:21","2023-02-15 06:19:21",0,5401.574399999961
191048,"CAP02930293251T","MO","2023-02-15","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-15 06:19:21","2023-02-15 06:42:02",0,5341.580399999962
191060,"CAP02930293251T","MO","2023-02-15","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-2.9997,0.5189999999999999,0,0,0,1,0,0,"2023-02-15 06:42:02","2023-02-15 06:44:08",0,5338.580699999961
191067,"CAP02930293251T","MO","2023-02-15","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-55.9944,0.5189999999999999,0,0,0,1,0,0,"2023-02-15 06:44:08","2023-02-15 06:47:43",0,5282.586299999962
191073,"CAP02930293251T","MO","2023-02-15","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-15 06:47:43","2023-02-15 06:54:43",0,5222.592299999962
191085,"CAP02930293251T","MO","2023-02-15","BOM OUT (PSS)",0,"VX050WH012003000WIP",-54.9945,0.5189999999999999,0,0,0,1,0,0,"2023-02-15 06:54:43","2023-02-15 06:56:23",0,5167.597799999962
191092,"CAP02930293251T","MO","2023-02-15","BOM OUT (PSS)",0,"VX050WH012003000WIP",-61.9938,0.5189999999999999,0,0,0,1,0,0,"2023-02-15 06:56:23","2023-02-15 06:57:55",0,5105.603999999962
191098,"CAP02930293251T","MO","2023-02-15","BOM OUT (PSS)",0,"VX050WH012003000WIP",-62.9937,0.5189999999999999,0,0,0,1,0,0,"2023-02-15 06:57:54","2023-02-16 09:32:48",0,5042.610299999962
191289,"CAP02930293251T","MO","2023-02-16","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-29.997,0.5189999999999999,0,0,0,1,0,0,"2023-02-16 09:32:48","2023-02-16 09:34:41",0,5012.613299999962
191295,"CAP02930293251T","MO","2023-02-16","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-32.9967,0.5189999999999999,0,0,0,1,0,0,"2023-02-16 09:34:41","2023-02-17 09:21:17",0,4979.616599999962
191400,"CAP02930293251T","MO","2023-02-17","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-55.9944,0.5189999999999999,0,0,0,1,0,0,"2023-02-17 09:21:17","2023-02-17 09:32:59",0,4923.6221999999625
191407,"CAP02930293251T","MO","2023-02-17","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-1.9998,0.5189999999999999,0,0,0,1,0,0,"2023-02-17 09:32:59","2023-02-17 09:37:13",0,4921.622399999963
191409,"CAP02930293251T","MO","2023-02-17","BOM OUT (PSS)",0,"VX051YL012003000EB090WIP",-1.9998,0.5189999999999999,0,0,0,1,0,0,"2023-02-17 09:37:13","2023-02-20 14:11:09",0,4919.622599999963
191540,"CAP02930293251T","MO","2023-02-20","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-10.9989,0.5189999999999999,0,0,0,1,0,0,"2023-02-20 14:11:09","2023-02-20 14:18:41",0,4908.623699999964
191548,"CAP02930293251T","MO","2023-02-20","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-48.9951,0.5189999999999999,0,0,0,1,0,0,"2023-02-20 14:18:41","2023-02-21 05:42:28",0,4859.628599999964
191556,"CAP02930293251T","MO","2023-02-21","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-23.9976,0.5189999999999999,0,0,0,1,0,0,"2023-02-21 05:42:28","2023-02-21 05:43:53",0,4835.630999999964
191562,"CAP02930293251T","MO","2023-02-21","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-29.997,0.5189999999999999,0,0,0,1,0,0,"2023-02-21 05:43:53","2023-02-21 05:45:09",0,4805.633999999964
191568,"CAP02930293251T","MO","2023-02-21","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-6.9993,0.5189999999999999,0,0,0,1,0,0,"2023-02-21 05:45:09","2023-02-21 05:46:26",0,4798.634699999963
191574,"CAP02930293251T","MO","2023-02-21","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-7.9992,0.5189999999999999,0,0,0,1,0,0,"2023-02-21 05:46:26","2023-02-21 05:48:02",0,4790.635499999963
191580,"CAP02930293251T","MO","2023-02-21","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-8.9991,0.5189999999999999,0,0,0,1,0,0,"2023-02-21 05:48:02","2023-02-21 05:50:32",0,4781.636399999963
191588,"CAP02930293251T","MO","2023-02-21","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-34.9965,0.5189999999999999,0,0,0,1,0,0,"2023-02-21 05:50:32","2023-02-21 05:52:05",0,4746.639899999963
191594,"CAP02930293251T","MO","2023-02-21","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-24.9975,0.5189999999999999,0,0,0,1,0,0,"2023-02-21 05:52:05","2023-02-22 06:38:52",0,4721.642399999962
191775,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 06:38:52","2023-02-22 06:40:25",0,4661.648399999963
191781,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB110WIP",-35.9964,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 06:40:25","2023-02-22 06:44:31",0,4625.651999999963
191787,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-8.9991,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 06:44:31","2023-02-22 06:48:15",0,4616.652899999963
191793,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-9.999,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 06:48:15","2023-02-22 06:52:14",0,4606.653899999963
191799,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-48.9951,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 06:52:14","2023-02-22 07:01:57",0,4557.658799999963
191806,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-53.9946,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 07:01:57","2023-02-22 07:03:47",0,4503.664199999963
191815,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-27.9972,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 07:03:47","2023-02-22 07:12:40",0,4475.666999999963
191821,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-31.9968,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 07:12:40","2023-02-22 07:15:22",0,4443.670199999963
191828,"CAP02930293251T","MO","2023-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB110WIP",-56.9943,0.5189999999999999,0,0,0,1,0,0,"2023-02-22 07:15:22","2023-02-23 11:51:28",0,4386.675899999963
191978,"CAP02930293251T","MO","2023-02-23","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-62.9937,0.5189999999999999,0,0,0,1,0,0,"2023-02-23 11:51:28","2023-02-24 05:57:42",0,4323.682199999963
192092,"CAP02930293251T","MO","2023-02-24","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-02-24 05:57:42","2023-02-27 06:44:49",0,4263.688199999963
192986,"CAP02930293251T","MO","2023-02-27","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-55.9944,0.5189999999999999,0,0,0,1,0,0,"2023-02-27 06:44:49","2023-02-27 06:50:07",0,4207.693799999964
192993,"CAP02930293251T","MO","2023-02-27","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-2.9997,0.5189999999999999,0,0,0,1,0,0,"2023-02-27 06:50:07","2023-03-14 10:30:12",0,4204.694099999963
194281,"CAP02930293251T","MO","2023-03-14","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-03-14 10:30:12","2023-03-15 06:28:51",0,4144.700099999964
194325,"CAP02930293251T","MO","2023-03-15","BOM OUT (PSS)",0,"VX050WH012003000WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-03-15 06:28:51","2023-03-15 06:31:00",0,4084.7060999999635
194331,"CAP02930293251T","MO","2023-03-15","BOM OUT (PSS)",0,"VX050WH012003000WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-03-15 06:31:00","2023-03-15 06:36:12",0,4024.7120999999634
194343,"CAP02930293251T","MO","2023-03-15","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-8.9991,0.5189999999999999,0,0,0,1,0,0,"2023-03-15 06:36:12","2023-03-15 06:37:59",0,4015.7129999999634
194349,"CAP02930293251T","MO","2023-03-15","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-03-15 06:37:59","2023-03-15 06:40:51",0,3955.718999999963
194355,"CAP02930293251T","MO","2023-03-15","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-50.9949,0.5189999999999999,0,0,0,1,0,0,"2023-03-15 06:40:51","2023-03-16 06:21:54",0,3904.724099999963
194487,"CAP02930293251T","MO","2023-03-16","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-56.9943,0.5189999999999999,0,0,0,1,0,0,"2023-03-16 06:21:54","2023-03-17 06:36:45",0,3847.7297999999632
194611,"CAP02930293251T","MO","2023-03-17","BOM OUT (PSS)",0,"VX050WH012003000WIP",-3.9996,0.5189999999999999,0,0,0,1,0,0,"2023-03-17 06:36:45","2023-03-17 06:37:46",0,3843.730199999963
194617,"CAP02930293251T","MO","2023-03-17","BOM OUT (PSS)",0,"VX050WH012003000WIP",-61.9938,0.5189999999999999,0,0,0,1,0,0,"2023-03-17 06:37:46","2023-03-17 06:38:56",0,3781.736399999963
194623,"CAP02930293251T","MO","2023-03-17","BOM OUT (PSS)",0,"VX050WH012003000WIP",-53.9946,0.5189999999999999,0,0,0,1,0,0,"2023-03-17 06:38:56","2023-03-17 09:16:51",0,3727.741799999963
194648,"CAP02930293251T","MO","2023-03-17","BOM OUT (PSS)",0,"VX050WH012003000WIP",-2.9997,0.5189999999999999,0,0,0,1,0,0,"2023-03-17 09:16:51","2023-03-17 09:17:56",0,3724.742099999963
194654,"CAP02930293251T","MO","2023-03-17","BOM OUT (PSS)",0,"VX050WH012003000WIP",-8.9991,0.5189999999999999,0,0,0,1,0,0,"2023-03-17 09:17:56","2023-03-21 15:51:03",0,3715.742999999963
195011,"CAP02930293251T","MO","2023-03-21","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-42.9957,0.5189999999999999,0,0,0,1,0,0,"2023-03-21 15:51:03","2023-03-21 15:58:15",0,3672.747299999963
195019,"CAP02930293251T","MO","2023-03-21","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-9.999,0.5189999999999999,0,0,0,1,0,0,"2023-03-21 15:58:15","2023-03-21 16:05:06",0,3662.7482999999634
195027,"CAP02930293251T","MO","2023-03-21","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-6.9993,0.5189999999999999,0,0,0,1,0,0,"2023-03-21 16:05:06","2023-03-24 05:52:13",0,3655.7489999999634
195234,"CAP02930293251T","MO","2023-03-24","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-32.9967,0.5189999999999999,0,0,0,1,0,0,"2023-03-24 05:52:13","2023-03-24 05:53:59",0,3622.7522999999633
195240,"CAP02930293251T","MO","2023-03-24","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-23.9976,0.5189999999999999,0,0,0,1,0,0,"2023-03-24 05:53:59","2023-03-24 05:55:46",0,3598.754699999963
195246,"CAP02930293251T","MO","2023-03-24","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-2.9997,0.5189999999999999,0,0,0,1,0,0,"2023-03-24 05:55:46","2023-03-27 06:45:23",0,3595.7549999999633
195366,"CAP02930293251T","MO","2023-03-27","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-49.995,0.5189999999999999,0,0,0,1,0,0,"2023-03-27 06:45:23","2023-03-27 06:46:52",0,3545.7599999999634
195373,"CAP02930293251T","MO","2023-03-27","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-9.999,0.5189999999999999,0,0,0,1,0,0,"2023-03-27 06:46:52","2023-03-27 06:56:57",0,3535.7609999999636
195383,"CAP02930293251T","MO","2023-03-27","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-48.9951,0.5189999999999999,0,0,0,1,0,0,"2023-03-27 06:56:57","2023-03-27 06:58:23",0,3486.7658999999635
195385,"CAP02930293251T","MO","2023-03-27","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-32.9967,0.5189999999999999,0,0,0,1,0,0,"2023-03-27 06:58:23","2023-03-27 12:27:22",0,3453.7691999999633
195444,"CAP02930293251T","AO","2023-03-27","2698",2698,"We Seal Carton Diagonal Print  200K/TB (150)",-69.7692,0.5189999999999999,0,0,0,0,0,0,"2023-03-27 12:27:22","2023-03-27 17:43:12",0,3383.999999999963
195597,"CAP02930293251T","MO","2023-03-27","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-48.9951,0.5189999999999999,0,0,0,1,0,0,"2023-03-27 17:43:12","2023-03-28 07:15:58",0,3335.004899999963
195601,"CAP02930293251T","MO","2023-03-28","BOM OUT (PSS)",0,"WS051WH012003000EB090WIP",-0.9999,0.5189999999999999,0,0,0,1,0,0,"2023-03-28 07:15:58","2023-03-28 07:17:31",0,3334.0049999999633
195607,"CAP02930293251T","MO","2023-03-28","BOM OUT (PSS)",0,"WS051WH012003000EB090WIP",-48.9951,0.5189999999999999,0,0,0,1,0,0,"2023-03-28 07:17:31","2023-03-29 05:59:03",0,3285.009899999963
195800,"CAP02930293251T","MO","2023-03-29","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-47.9952,0.5189999999999999,0,0,0,1,0,0,"2023-03-29 05:59:03","2023-03-29 06:01:11",0,3237.0146999999633
195806,"CAP02930293251T","MO","2023-03-29","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-39.996,0.5189999999999999,0,0,0,1,0,0,"2023-03-29 06:01:11","2023-03-29 06:02:41",0,3197.0186999999632
195812,"CAP02930293251T","MO","2023-03-29","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-0.9999,0.5189999999999999,0,0,0,1,0,0,"2023-03-29 06:02:41","2023-03-29 06:04:01",0,3196.0187999999634
195818,"CAP02930293251T","MO","2023-03-29","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-0.9999,0.5189999999999999,0,0,0,1,0,0,"2023-03-29 06:04:01","2023-03-29 06:05:39",0,3195.0188999999637
195824,"CAP02930293251T","MO","2023-03-29","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-19.998,0.5189999999999999,0,0,0,1,0,0,"2023-03-29 06:05:39","2023-03-30 06:05:22",0,3175.0208999999636
195975,"CAP02930293251T","MO","2023-03-30","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-59.994,0.5189999999999999,0,0,0,1,0,0,"2023-03-30 06:05:21","2023-03-30 06:07:07",0,3115.0268999999635
195981,"CAP02930293251T","MO","2023-03-30","BOM OUT (PSS)",0,"VX050WH012003000WIP",-62.9937,0.5189999999999999,0,0,0,1,0,0,"2023-03-30 06:07:07","2023-03-30 06:20:25",0,3052.0331999999635
